smiles,GSK3B,JNK3,DRD2,SA,QED,CalcExactMolWt,CalcNumAromaticRings,CalcNumHBA,CalcNumHBD,CalcNumRotatableBonds,CalcFractionCSP3,CalcTPSA,CalcHallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3,CalcPhi,logP,3pbl_docking,1iep_docking,2rgp_docking,3eml_docking,3ny8_docking,4rlu_docking,4unn_docking,5mo4_docking,7l11_docking
Cc1cc(Sc2ccccn2)c2ccccc2n1,0.02,0.01,0.0007934723930342142,2.0796775450049765,0.6866963148581354,252.072119384,3.0,3.0,0.0,2.0,0.06666666666666667,25.78,-1.8699999999999994,11.23353946143088,4.783417351142938,2.2193650483160066,2.9852615319198534,2.475077614342993,-8.0,-7.5,-7.3,-8.7,-7.9,-7.9,-7.3,-6.8,-5.8
O=C(c1cc2c(s1)CCCC2)N1CCC[C@H](n2cc[nH+]c2)C1,0.01,0.0,0.012532932794275971,3.835918499112032,0.8394647950244551,316.14780974409,2.0,3.0,0.0,2.0,0.5294117647058824,39.38,-1.62,14.003052318923194,5.875869234240426,2.580973602211031,3.7400047411918114,-0.5868263695732795,-7.6,-7.1,-8.7,-8.6,-9.0,-8.4,-7.8,-7.4,-6.6
CCNC(=O)[C@@H]1CCCN(C(=O)NCc2ccccc2CC)C1,0.0,0.0,0.0009516306250683328,2.4620494711121275,0.8752239290083097,317.210327104,1.0,2.0,2.0,5.0,0.5555555555555556,61.440000000000005,-2.0399999999999996,17.316004127391746,8.555395439699645,4.713128455238845,6.441098380230764,0.7734357018282256,-8.2,-7.2,-7.7,-7.9,-8.2,-7.9,-6.9,-7.2,-6.1
Cc1ccc(C(=O)Nc2ccc(Cl)c(O)c2)c(F)c1,0.05,0.04,0.0022319519718768475,1.8000223163055828,0.8795440895179003,279.046234492,2.0,2.0,2.0,2.0,0.07142857142857142,49.33,-2.07,13.363737323277082,5.281172555259801,3.0319369904550637,3.7145369888101047,2.570754283108387,-8.4,-8.1,-8.3,-7.9,-8.8,-8.6,-7.8,-8.3,-6.4
Cc1nn([C@H]2CCCCC[C@@H]2O)c(N)c1-c1ccccc1,0.02,0.0,0.001463998513187626,3.0161507423517033,0.8320374993889452,285.184112356,2.0,4.0,2.0,2.0,0.47058823529411764,64.07,-1.8099999999999996,14.14094585695257,5.897367965784985,2.67859680085816,3.971160052509142,-2.6903045407596045,-7.9,-7.4,-7.9,-8.4,-8.3,-8.1,-8.3,-7.7,-6.6
Cc1ccc(CCNC(=O)[C@H](C)Cc2c(C)n[nH]c2C)cc1,0.04,0.0,0.007006300756509291,2.6933048644238955,0.8614413449373719,299.19976242,2.0,2.0,2.0,6.0,0.4444444444444444,57.78,-2.0999999999999996,16.27361782010485,7.25057051519977,4.19735388051001,5.363318797367353,0.8904351551854172,-8.1,-7.7,-8.2,-7.8,-8.6,-8.3,-7.1,-7.9,-6.3
COc1ccc([N+](=O)[O-])cc1OC(=O)c1cnn(-c2ccccc2F)c1-n1cccc1,0.02,0.06,0.0016705141290856535,2.5064059763296687,0.20190490078545936,422.10264780000006,4.0,8.0,0.0,6.0,0.047619047619047616,101.42000000000002,-4.47,19.829510137887752,8.107156877320124,3.7335402612861706,5.185837080266639,1.8576194607071752,-7.9,-7.4,-8.9,-8.7,-7.1,-9.4,-7.9,-7.1,-6.4
COc1ccc([C@@H]2[C@H]3C(=O)N(c4c(Cl)cccc4Cl)C(=O)[C@H]3N3CCCN23)cc1,0.01,0.03,0.001059853696304238,3.531790012703283,0.6951206764076895,431.0803468280001,2.0,5.0,0.0,3.0,0.3333333333333333,53.09,-2.119999999999999,18.880053692716583,6.988061856116205,2.7038285119139935,4.549482174189609,0.34820967909295797,-6.5,-5.8,-5.9,-9.0,-5.3,-6.2,-8.4,-7.3,-6.9
Cc1ccccc1-c1nnn(CCn2cnc3ccsc3c2=O)n1,0.1,0.02,0.0016659229258928396,2.5274589578361724,0.569403327144839,338.094980068,4.0,8.0,0.0,4.0,0.1875,78.49,-2.8699999999999997,14.705249687895495,5.969217662443483,2.605055918017261,3.657451506984471,0.5648798133464238,-8.9,-9.0,-9.2,-9.0,-8.7,-9.6,-8.1,-8.6,-7.0
C[C@H](C(=O)N(C)CC(=O)NC1CC1)N1CC[NH+](C)CC1,0.01,0.01,0.004368373809627368,3.966567584259515,0.6101575375582141,283.21285252409,0.0,3.0,2.0,5.0,0.8571428571428571,57.09,-1.1400000000000001,15.252678254326101,6.540852730476297,4.178038073823449,4.988276110344266,-4.074476200825783,-6.1,-5.8,-6.1,-5.9,-6.2,-6.4,-5.9,-4.9,-4.9
COc1ccc(CNC(=O)Cc2nnc([S-])n2Cc2ccccc2)cc1,0.0,0.03,9.664124250632323e-05,2.4351901048482745,0.647882198499181,367.12342042791005,3.0,6.0,1.0,7.0,0.21052631578947367,69.03999999999999,-2.9299999999999993,17.879015172355857,8.440868554002623,4.575194242945202,5.8044006517259366,0.6613408795389678,-9.0,-7.9,-8.6,-8.8,-8.9,-8.9,-7.3,-8.0,-6.1
CCC[NH2+][C@@H](c1c(C)c(C)cc(C)c1C)[C@@H]1CCO[C@@H]1C,0.0,0.0,0.006307259796609079,4.62717607806036,0.8838453497378397,290.24784106409,1.0,1.0,1.0,5.0,0.6842105263157895,25.84,-0.8600000000000001,16.509478961270048,6.933140526690529,3.3222705305218394,5.450597031472668,-1.0899328616749913,-6.1,-5.5,-6.1,-7.7,-6.1,-6.2,-6.1,-4.8,-4.9
COc1ccc(C)cc1NC(=O)C[C@H]1CSc2nc(C(C)C)cc(=O)n21,0.01,0.02,7.164721593287126e-05,2.993888329613789,0.8137861013566189,373.14601259600005,2.0,6.0,1.0,5.0,0.42105263157894735,73.22,-2.2800000000000002,18.50927509801692,7.5332885164897565,3.77204689301116,5.3629119055554115,0.8692511471751859,-8.4,-6.8,-7.9,-7.6,-8.3,-8.1,-7.2,-6.7,-6.5
CCOc1ccc(C(=O)Nc2cccc(-c3cn[nH]c3)c2)cn1,0.2,0.09,0.00042010615389664283,2.1739046409416876,0.7586470948593683,308.127325752,3.0,4.0,2.0,5.0,0.11764705882352941,79.89999999999999,-3.1499999999999995,14.77339594384429,6.740608823009521,3.5459215144543337,4.329638393256083,1.6880407283836414,-9.2,-8.7,-8.8,-8.5,-9.2,-9.6,-8.1,-8.2,-6.7
CC(C)CC[NH+]1CCN(S(=O)(=O)N2C[C@H](C)O[C@@H](C)C2)CC1,0.0,0.0,0.004755768608752635,4.534271248337058,0.7434730177405913,334.21588930408996,0.0,3.0,1.0,5.0,1.0,54.290000000000006,-0.21000000000000008,18.13332972457185,7.572917827746894,4.643653383502669,6.241918906710129,-3.608825481731895,-6.7,-5.8,-6.2,-6.2,-7.0,-6.4,-6.2,-5.3,-5.3
COc1ccc(CSc2nccs2)cc1Br,0.0,0.02,0.0018325015496644993,2.1863384419035157,0.7891118976668141,314.93871803999997,2.0,4.0,0.0,4.0,0.18181818181818182,22.12,-0.5200000000000002,11.95070883212367,5.702690372404801,2.9942158249742152,4.259449512522792,2.4287405902836814,-6.1,-6.0,-6.4,-6.6,-6.6,-6.9,-6.2,-6.6,-5.4
C[C@H](Sc1ccccn1)C(=O)N[C@H](C(=O)[O-])c1ccc(F)cc1,0.03,0.09,0.00011367992100997501,3.2392425198933648,0.8061443975851943,333.07146510791,2.0,5.0,1.0,6.0,0.1875,82.12,-2.4099999999999993,16.951960585512865,7.732203673249402,4.7853106786328405,5.698957039481811,-0.8547842735896807,-8.0,-6.7,-7.5,-8.0,-8.5,-8.2,-8.0,-8.1,-6.9
Cc1cc(C)c2[nH]c(=O)c([C@H](c3nnnn3C3CCCCC3)[NH+]3CCc4ccccc4C3)cc2c1,0.11,0.01,0.0295669221240624,4.182434442627412,0.4802947589744745,469.27103609609003,4.0,5.0,2.0,4.0,0.42857142857142855,80.9,-3.319999999999999,22.16344311793828,9.039119682301335,4.0764765349155825,5.723943283283485,-0.5511618136705729,-7.2,-6.6,-8.3,-8.2,-0.3,-4.2,-9.2,-7.6,-8.6
CCc1ccc(OCCCC(=O)NC(C)(C)C)c(Br)c1,0.01,0.0,0.001456430798203879,2.0129696415452845,0.7911922532627019,341.099041108,1.0,2.0,1.0,6.0,0.5625,38.33,-1.0299999999999998,17.02271481286241,7.673047072026621,6.417232515109922,6.530804602638905,2.5521669522617034,-7.2,-5.5,-7.0,-6.9,-7.3,-7.1,-5.9,-6.8,-5.0
CCOC(=O)c1c(C)nsc1N[C@H]1CCC(=O)N(C)C1,0.01,0.01,0.0016810502764196187,3.178931873303804,0.8558288613082505,297.11471246800005,1.0,6.0,1.0,4.0,0.6153846153846154,71.52999999999999,-1.63,14.772348740088205,6.213661383156621,3.0911942349582184,4.589518645240423,-0.536862676984059,-6.7,-5.7,-6.5,-7.0,-7.2,-6.3,-6.3,-6.3,-5.3
Cc1sc([C@@H]2C[NH+](C)CCN2C)nc1-c1ccccc1Br,0.05,0.04,0.0018538706957128075,4.29699378016135,0.8799321951446767,366.06340719209004,2.0,3.0,1.0,2.0,0.4375,20.57,-0.75,15.157461179144047,6.164488312000481,3.0622222593471213,4.449428203734977,-1.3753505249131808,-6.9,-6.1,-6.7,-7.3,-6.4,-7.2,-6.5,-5.4,-5.7
Cc1nn(C)cc1[C@H]1C[C@H](C(=O)Nc2ccc(Cl)c(Cl)c2)N(C)S(=O)(=O)N1,0.05,0.02,0.000328532185751528,3.618866244979893,0.7779040674574154,431.05856582800004,2.0,5.0,2.0,3.0,0.375,96.33000000000001,-1.6499999999999995,20.093761049968418,7.402286770865714,4.117702097803853,5.508880799893258,-0.6514393444149822,-8.4,-6.7,-7.8,-8.0,-7.9,-8.2,-7.4,-7.8,-7.2
CCS(=O)(=O)c1c(S(=O)(=O)CC)c2c3ccccc3ccn2c1C(=O)c1ccc(Cl)cc1,0.01,0.01,0.0012662931338590492,2.6975442598784536,0.3701043577928617,489.04714242,4.0,6.0,0.0,6.0,0.17391304347826086,89.75999999999999,-2.6799999999999993,22.511672385060287,8.025670835538055,3.520525969756739,5.64597726624893,2.0647474913236614,-4.1,-3.3,-9.0,-9.7,-2.4,-4.8,-8.6,-6.5,-6.5
Cc1cc(C)c2c(c1)[C@@H]([NH2+]C[C@H]1CN3CCN1CC3)CCO2,0.04,0.0,0.054878827414519084,5.023021879871975,0.8915709216647593,302.2226889360899,1.0,3.0,1.0,3.0,0.6666666666666666,32.32000000000001,-1.1,14.489608025069588,5.836141739394585,2.6393491137155083,3.843791190117062,-3.426023910350454,-7.5,-7.5,-8.0,-7.8,-7.8,-7.8,-7.5,-7.4,-6.3
O=C(CC1CCCC1)N1CCN(c2ncccc2F)CC1,0.0,0.0,0.005786936130249078,2.106600493067731,0.8580591461752152,291.174690544,1.0,3.0,0.0,3.0,0.625,36.440000000000005,-1.6499999999999997,14.294117501878475,6.412373573943101,3.3353456379432562,4.364724825327767,1.2995073796350738,-8.1,-7.2,-8.3,-8.5,-8.6,-7.9,-7.1,-7.5,-7.1
O=S(=O)(c1cccnc1)N1CC(c2nc(-c3ccncc3)no2)C1,0.14,0.0,0.00459926306203286,2.375647519709082,0.7035712050603248,343.07391027600005,3.0,7.0,0.0,4.0,0.2,102.08000000000001,-2.65,14.911755541407187,5.7665693840829935,2.570124471302669,3.582903040333692,0.1854799252221886,-8.9,-9.1,-8.7,-8.8,-9.0,-9.0,-8.0,-8.5,-6.7
Cc1cc(C)c(O)c(C(=O)N2CCC[C@H]2c2nncn2C)c1,0.02,0.01,0.0036874172124967586,2.977092001876608,0.9218451221769527,300.15862588,2.0,5.0,1.0,2.0,0.4375,71.25,-2.3699999999999997,14.562400483994145,5.438552583320504,2.341724896185186,3.5999263987079146,0.021760273797980456,-6.8,-3.3,-7.4,-8.6,-8.5,-8.5,-7.3,-6.2,-6.4
Cc1ncc([C@@H](C)[NH2+][C@H]2CCC[C@H](C)C2)s1,0.03,0.01,0.017927698716558655,4.722699232571665,0.8631312211286557,239.15764615608998,1.0,2.0,1.0,3.0,0.7692307692307693,29.5,-0.41000000000000014,12.057684803986222,5.280338248599229,3.0467319177271737,3.9792908912526337,-1.6961670372218673,-6.8,-6.8,-6.9,-6.5,-6.9,-6.5,-6.4,-6.4,-5.1
Cc1cc(N2CCSCC2)ccc1NC(=O)CCOC1CCOCC1,0.02,0.03,0.003088507692869379,2.441858823110257,0.840659171370332,364.18206375599993,1.0,5.0,1.0,6.0,0.631578947368421,50.80000000000001,-1.2400000000000002,18.548091701709037,9.455514476314546,5.6247856387898,7.0152699837407795,1.3315131592949132,-8.6,-7.8,-8.5,-7.9,-8.4,-8.1,-7.0,-7.6,-6.0
Cc1cccc(-c2noc(N3CCOCC3)c2CN(C(=O)c2ccc(F)cc2)C(C)C)c1,0.03,0.01,0.003962278094176825,2.4874829596402304,0.5606386209135583,437.211469976,3.0,5.0,0.0,6.0,0.36,58.81,-3.1899999999999995,22.020029567849264,9.525198464315537,4.674717122559673,6.554535994495641,2.395142751386199,-6.3,-4.4,-6.5,-8.7,-5.1,-7.0,-8.0,-5.8,-6.8
C[C@@H](NC(=O)N1CCC[C@@H]2CCC[C@@H]21)c1nc(C2CCCC2)no1,0.08,0.02,0.007239240153114082,3.476812572202361,0.9145383168531126,332.221226136,1.0,4.0,1.0,3.0,0.8333333333333334,71.26,-1.5899999999999999,15.909841791781258,6.7276179223453845,3.025942565940443,4.459805699169467,0.5708268985460033,-9.6,-7.9,-9.1,-8.9,-9.6,-9.3,-7.8,-9.2,-7.1
CC(C)[C@@H](C(=O)Nc1ccc(Cl)cc1F)N1C(=O)c2ccccc2C1=O,0.02,0.0,0.0001730572181263524,2.5460209677503,0.8288999635894264,374.08334827199997,2.0,3.0,1.0,4.0,0.21052631578947367,66.48,-2.7299999999999995,18.072837076236716,6.879205329344418,3.0797083726008543,4.781798351200808,1.67086284486855,-8.2,-9.0,-8.1,-8.7,-8.2,-8.8,-7.6,-7.6,-6.7
Cc1cc(C(=O)[O-])c(C#Cc2ccccc2)s1,0.0,0.02,0.0003168379474743934,2.8982367741482484,0.7144292668393651,241.03287410791,2.0,3.0,0.0,1.0,0.07142857142857142,40.129999999999995,-2.049999999999999,11.435844282190624,4.8556200414070085,2.742789505750015,3.266359687471444,-0.08932041131792345,-7.2,-7.9,-7.2,-7.9,-7.4,-7.7,-7.6,-7.5,-6.2
C[NH+]1CCC(NC(=O)c2cccc(C(F)(F)F)c2)CC1,0.0,0.01,0.009697852264560351,3.2083398513354933,0.8393093109600718,287.13657427609,1.0,1.0,2.0,2.0,0.5,33.54,-1.5600000000000005,14.840938203864585,5.8276159447382,3.7242147354273305,4.324364405585778,-0.9546379848995263,-8.1,-7.7,-8.1,-8.1,-8.6,-8.2,-7.6,-8.0,-6.3
COc1ccc(NC(=O)[C@@H]2CC(=O)N(c3ccc(S(=O)(=O)N(C)C)cc3)C2)cc1OC,0.0,0.0,0.00024640902846563247,2.5392339238430246,0.6955858841214273,447.14640651999997,2.0,6.0,1.0,7.0,0.3333333333333333,105.25,-3.11,22.57242863511699,8.944492253805631,4.6444251621098305,6.512868163754333,0.42914874074325354,-8.2,0.2,-6.4,-6.3,-6.9,-7.6,-5.4,-6.1,-6.2
Cc1cc(-c2nnc(CN3CC[NH+](CC4CCCCC4)CC3)o2)c(C)o1,0.04,0.0,0.02424986308264205,3.5954070198280332,0.8870698717351599,359.24415265208995,2.0,5.0,1.0,5.0,0.7,59.74,-1.66,17.738841647807636,7.924337649382062,4.179012870169989,5.406483489467253,-0.6416865365746645,-8.5,-9.4,-8.1,-7.8,-8.8,-8.6,-7.4,-8.9,-6.6
Cc1cc(NCCCN2CCOCC2)n2c(nc3ccccc32)c1C#N,0.02,0.0,0.014509613021433389,2.519686574483904,0.7176896564867135,349.19026035600007,3.0,6.0,1.0,5.0,0.4,65.59,-2.6199999999999997,16.827325236052538,7.321446443493441,3.1164410861365535,4.7384754039617025,1.0494666579699792,-7.6,-7.2,-8.6,-8.8,-7.4,-9.6,-8.2,-7.8,-7.2
CNc1cc(C)ccc1C(=O)N[C@H](C)C1CCCC1,0.04,0.01,0.0022770711904368857,2.509705860597723,0.8713965396649604,260.188863388,1.0,2.0,2.0,4.0,0.5625,41.13,-1.51,13.910966297833655,6.089530643098678,3.279880372311445,4.458487133987948,1.4403090892119454,-7.6,-7.9,-7.6,-7.2,-7.4,-7.7,-6.9,-6.4,-5.9
C/C=C/C[S@@](=O)CCC(=O)N[C@@H](C)c1ccccc1,0.01,0.01,0.0007426979829254567,3.229288823063789,0.7797780450658934,279.129299912,1.0,2.0,1.0,7.0,0.4,46.17,-1.42,15.63688282138794,8.64204557303857,6.338871860614181,7.112350208563081,0.04259176219925964,-7.0,-7.6,-7.1,-7.2,-7.3,-7.2,-6.8,-6.4,-5.5
COc1ccc(C)cc1NC(=O)C1CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC1,0.0,0.01,0.0025358295570438514,2.0585997717822817,0.706189597096061,442.21038667999994,2.0,6.0,1.0,7.0,0.4166666666666667,86.33000000000001,-3.42,23.24747481971614,10.25958427486199,4.899537196765407,7.453419596581555,2.1035930900272386,-7.0,-4.4,-6.6,-7.6,-7.9,-6.7,-6.5,-4.8,-5.9
c1ccc(Cn2ccc3nc(N4CCOCC4)nc(N4CCOCC4)c32)cc1,0.01,0.0,0.006662307028074921,2.4403223798274976,0.692448461452143,379.20082504,3.0,7.0,0.0,4.0,0.42857142857142855,55.650000000000006,-2.6399999999999997,17.457888468991527,7.770731455465806,3.4291451654804077,4.8450201097145085,0.6922044477892629,-7.9,-6.5,-7.6,-9.4,-2.9,-8.1,-7.6,-7.6,-6.9
O=C1CC[C@@H](C(=O)N2CCN(C(=O)[C@@H]3C[C@H]3c3cccs3)CC2)N1,0.07,0.02,0.0035004052257678947,3.432657674925726,0.8793141715564724,347.13036253200005,1.0,4.0,1.0,3.0,0.5882352941176471,69.72,-1.8899999999999997,15.626862245784023,6.199126030450812,2.9247223185423916,4.036370355087866,-1.4407948418603043,-8.4,-6.2,-8.8,-8.9,-8.2,-8.5,-8.1,-6.5,-6.4
Cc1cccc(N(Cc2cc3cccc(C)c3[nH]c2=O)C(=O)c2ccncc2)c1C,0.17,0.05,0.009865331865819673,2.4151239874893218,0.542983591264255,397.179026976,4.0,3.0,1.0,4.0,0.16,66.06,-3.7299999999999995,19.580560152411564,7.95007094402804,3.6179300010744737,5.1888947445160145,2.495089102946658,-7.3,-6.0,-8.7,-10.4,-4.4,-9.5,-7.9,-7.4,-7.4
Cc1ccccc1C[NH+]1CCC(CN(C[C@H]2CCCO2)C(=O)c2cc[nH]n2)CC1,0.06,0.01,0.01738461906023063,4.176016137236965,0.7494014294831521,397.25980271609006,2.0,3.0,2.0,7.0,0.5652173913043478,62.660000000000004,-2.1799999999999997,20.107402483310324,9.545832102842247,5.251011367792512,6.618685797584607,-1.6121319566076242,-8.6,-7.8,-9.0,-8.5,-9.3,-7.8,-8.7,-7.8,-6.8
C[C@H](O)CC(C)(C)CNC(=O)N[C@@H]1CC[C@H]([NH+](C)C)C1,0.02,0.0,0.00294299592411005,4.643206407476889,0.5614382998396754,286.24890368409,0.0,2.0,4.0,6.0,0.9333333333333333,65.8,-0.81,17.242110474205315,7.270529438745857,6.094683522610224,6.267963589440901,-3.3481842212403765,-6.7,-6.8,-7.0,-6.3,-6.7,-7.2,-5.8,-6.4,-5.4
C[C@H](c1nc(Cc2ccc(F)cc2)no1)n1ccc(C(F)(F)F)n1,0.0,0.0,0.0023974249773274473,3.0595418450586305,0.6808126825143461,340.094723884,3.0,5.0,0.0,4.0,0.26666666666666666,56.74,-2.7099999999999995,16.158490172173398,6.062380424641683,3.443376149218145,4.08162143798121,0.9750872291911631,-8.6,-8.4,-9.5,-8.7,-9.4,-8.8,-8.4,-8.2,-6.8
COc1ccccc1-n1cnnc1[S@](=O)Cc1ccc(Cl)s1,0.01,0.01,0.0003965462984592856,3.2492967577764453,0.7058242076764982,353.00594630399996,3.0,6.0,0.0,5.0,0.14285714285714285,57.01,-1.6999999999999995,15.20550785256088,6.597369576090397,3.06099458444411,4.559834313431308,0.520496410530471,-7.5,-7.1,-7.7,-7.4,-7.8,-7.4,-7.1,-6.1,-6.0
NC(=O)[C@H](c1ccccc1)N1CCCN(CC(F)F)CC1,0.02,0.01,0.012992059028301218,2.6686747226422707,0.8955340685139795,297.165268732,1.0,3.0,1.0,5.0,0.5333333333333333,49.57000000000001,-1.5300000000000002,15.851269764825574,7.470254306614264,4.4724209078600845,5.638715058380606,-3.5430282624272573,-7.0,-6.5,-7.5,-7.7,-7.6,-7.6,-7.3,-6.6,-6.8
COc1ccc(C)cc1N1C[C@@H](C(=O)O[C@@H](C)C(=O)NC2CCCCC2)CC1=O,0.0,0.01,0.0006501322675707265,2.939991787030502,0.739831891000794,402.21547205999997,1.0,5.0,1.0,6.0,0.5909090909090909,84.94,-2.5700000000000003,21.14638642232268,9.285083452685756,5.078450479316326,6.770550436345072,0.5001193794106025,-8.6,-8.2,-8.4,-8.6,-9.4,-8.6,-8.1,-8.2,-5.5
Cc1cc(NC(=O)C[C@@H]2CSc3nccc(=O)n32)no1,0.0,0.03,0.0003125130445579584,3.2239808096306346,0.8553095021462304,292.063011244,2.0,7.0,1.0,3.0,0.3333333333333333,90.02,-2.09,12.919338608368495,5.121389226527633,2.461035609543519,3.3082480781380452,-0.9015781597853807,-8.1,-7.5,-7.8,-7.6,-8.5,-8.2,-7.1,-7.8,-7.1
NS(=O)(=O)N1CCc2ccc(NC(=O)c3cc(Cl)sc3Cl)cc21,0.04,0.01,0.0010314490184260446,2.5442848279188883,0.8414377224220708,390.961888572,2.0,4.0,2.0,3.0,0.15384615384615385,92.5,-1.3199999999999998,16.534724023009495,5.953084794782665,3.3116359115904452,4.279678876839369,1.069734923044759,-7.4,-7.6,-8.9,-8.8,-8.4,-3.8,-7.3,-8.3,-6.6
CCCc1cc(C(=O)N2CCC(Oc3cc[nH+]cc3)CC2)no1,0.0,0.0,0.011832194077558634,3.3433962597706186,0.8470440849704116,316.16556798409,2.0,4.0,0.0,5.0,0.47058823529411764,69.71000000000001,-2.37,15.522823494010838,7.261929289043697,3.8848725852923276,4.901115068687518,-0.4107619889726606,-8.1,-8.3,-8.3,-7.9,-7.8,-8.1,-7.8,-7.7,-6.2
Cc1cccc(-c2nc([C@H]([NH3+])c3ccccc3)n[nH]2)c1,0.08,0.02,0.0009336306967323612,3.1446583888572155,0.7611866337182951,265.14477296409,3.0,2.0,2.0,3.0,0.125,69.21000000000001,-2.4599999999999995,12.56757485629038,5.2663493148409195,2.460609755330326,3.30926196168184,-0.1816585872359876,-8.7,-8.2,-9.2,-8.2,-8.7,-8.5,-8.0,-8.5,-7.2
CCOc1ccc(S(=O)(=O)N(C)c2ccccc2)cc1C(=O)[O-],0.0,0.0,0.00018225110153476448,2.3243463663804267,0.7939207523753252,334.0754671919099,2.0,5.0,0.0,6.0,0.1875,86.74000000000001,-2.5399999999999996,16.824100965058644,6.700215832251896,3.4512205930707194,4.901091636934362,0.21858202280181094,-7.7,-5.7,-7.3,-7.5,-7.9,-7.3,-7.3,-7.9,-6.5
Cc1ccc(C(=O)NNC(=O)CNC(=O)c2ccccc2Cl)o1,0.0,0.0,9.896278437661428e-05,1.998158522973835,0.7357344481219669,335.06728360799997,2.0,4.0,3.0,4.0,0.13333333333333333,100.44000000000001,-2.7999999999999994,16.568458526165895,7.45896040532933,4.584297520661155,5.373194614087502,0.7204383767684381,-8.9,-9.6,-8.9,-8.3,-8.8,-8.9,-7.4,-7.9,-6.4
COc1cc(-c2[nH+]ccn2CC2(Cn3cc[nH+]c3C)CC2)cc(Cl)c1O,0.08,0.01,0.042724673991613775,4.467397034247644,0.7204286537654718,374.14985649618,3.0,4.0,1.0,6.0,0.3684210526315789,67.60000000000001,-2.4699999999999998,16.96952987102625,6.357641631433105,3.0517639129423983,4.149468829764775,-1.3294964097076425,-6.8,-6.5,-7.6,-8.1,-7.4,-8.3,-8.1,-6.2,-6.7
O=C(COc1ccccc1)N1CCN(Cc2cnc3ccccn23)CC1,0.01,0.01,0.004839743587205742,2.1741961228302955,0.7067539372491012,350.174275944,3.0,5.0,0.0,5.0,0.3,50.08,-2.86,16.59997451191249,7.575499712273091,3.7000853624373864,4.836657774566681,0.9450417374309429,-9.0,-7.6,-8.8,-8.4,-9.4,-9.8,-8.0,-9.2,-6.9
C[C@@H]1CCc2nc3ccccc3c(C(=O)OC[C@@H]3CCCCO3)c2C1,0.01,0.0,0.001535450794330025,3.022434722690484,0.7905441902931781,339.18344366,2.0,4.0,0.0,3.0,0.5238095238095238,48.42,-1.94,16.52424008825492,7.123794974908324,3.4049108435058457,4.7086119401955635,1.3412903166847474,-7.0,-7.6,-9.0,-9.6,-7.2,-9.2,-8.6,-8.2,-7.5
O=c1oc2ccccc2n1CCNc1cccc(C#Cc2cccs2)c1,0.04,0.03,0.0019262449044605407,2.520945173779344,0.555831880546194,360.093248752,4.0,5.0,1.0,4.0,0.09523809523809523,47.17,-3.229999999999999,16.249913427774942,7.33995744173336,3.5574544872991254,4.587448961219982,2.0003911477790965,-9.2,-9.8,-9.3,-10.1,-10.5,-10.2,-8.4,-8.6,-6.6
C[C@H](C(=O)N(C)CCC#N)[NH+]1CC=C(c2ccc(Cl)cc2)CC1,0.06,0.06,0.015258480107100302,4.230239875662596,0.8930918663670215,332.15241645609,1.0,2.0,1.0,5.0,0.4444444444444444,48.54,-1.8299999999999992,17.52270978816457,8.143282544643442,4.570581242073762,6.204016380557101,-1.720300190746765,-7.8,-7.4,-7.0,-7.2,-8.4,-7.5,-7.1,-7.5,-5.9
O=C(NCC#CCOc1cccnc1)c1ccc2cc[nH]c2c1,0.13,0.02,0.01837020176445312,2.5238890942408005,0.72727004988748,305.11642672000005,3.0,3.0,2.0,4.0,0.1111111111111111,67.00999999999999,-3.259999999999999,14.667876408402728,7.14008348793614,3.890471067564481,4.553472267248885,0.7469327921124986,-8.7,-9.3,-8.7,-8.1,-8.7,-9.0,-7.7,-8.0,-7.0
NC(=O)c1n[nH]c2ccc(NC(=O)Cc3cccc(C(F)(F)F)c3)cc12,0.19,0.12,0.000747572187952618,2.2389775663867386,0.6651259365375757,362.099060316,3.0,3.0,3.0,4.0,0.11764705882352941,100.87,-3.3599999999999985,17.462625021082815,6.506949149671196,3.65995357307827,4.370323578152376,1.4280732871903825,-10.4,-9.8,-10.7,-9.7,-10.9,-10.4,-8.7,-10.0,-7.7
COc1ccc(C[C@H]([NH3+])c2ccc(C(C)(C)C)cc2)cn1,0.01,0.01,0.00254780838461326,3.123613534852854,0.9387052121103533,285.19613984009004,2.0,2.0,1.0,4.0,0.3888888888888889,49.760000000000005,-1.8699999999999994,15.51754553425585,6.269480569894606,4.049430618473392,4.632711915212946,0.40272388162506456,-7.4,-7.2,-7.6,-7.4,-8.1,-7.7,-6.7,-7.8,-5.5
CC(C)(C)OC(=O)Cn1cncn1,0.01,0.0,0.0012813992884708357,2.306163706052782,0.6305307574802929,183.100776656,1.0,5.0,0.0,2.0,0.625,57.010000000000005,-1.39,9.696132644272181,3.5515905710964537,3.6848622290434245,2.648976405807508,-0.215637205786247,-4.6,-5.4,-5.4,-4.9,-5.3,-5.3,-4.8,-4.9,-4.1
COc1ccnc(NCCCc2c(C)nn(C)c2C)n1,0.21,0.11,0.02669469412424594,2.385483652534294,0.8154348809299404,275.174610292,2.0,6.0,1.0,6.0,0.5,64.86,-2.11,14.302294745904305,6.362288275514512,3.2567584282942463,4.549766108740988,0.5679693808062372,-7.1,-7.1,-7.3,-6.5,-7.2,-7.4,-6.1,-6.6,-5.9
