,smiles,GSK3B,JNK3,DRD2,SA,QED,CalcExactMolWt,CalcNumAromaticRings,CalcNumHBA,CalcNumHBD,CalcNumRotatableBonds,CalcFractionCSP3,CalcTPSA,CalcHallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3,CalcPhi,logP,3pbl_docking,1iep_docking,2rgp_docking,3eml_docking,3ny8_docking,4rlu_docking,4unn_docking,5mo4_docking,7l11_docking
2299,Cc1ccc(SC/C([O-])=N/S(=O)(=O)c2ccccc2C)cc1,0.0,0.0,0.0002221694719457,2.6149848956482966,0.4785584329450358,334.05770895191,2.0,4.0,0.0,5.0,0.1875,69.56,-1.7899999999999996,16.578289001056095,6.979845441393858,4.350504641240076,5.25972249591506,0.7548683253397591,-8.3,-8.6,-8.5,-8.0,-8.3,-8.1,-7.2,-8.0,-6.6
2300,Cc1n[nH]c(-c2cccc(CNC(=O)Cc3cccc(OC(C)C)c3)c2)n1,0.08,0.09,0.0007980157751168,2.379112575224635,0.6730795223121552,364.189926008,3.0,4.0,2.0,7.0,0.2857142857142857,79.9,-3.15,18.63544197479133,8.488105464228957,5.409992593086791,5.8585035872054805,1.653458384363358,-9.3,-9.0,-9.3,-8.9,-9.8,-9.6,-8.8,-8.3,-6.7
2301,CCC(=O)c1ccc(OCC(=O)N2CCC[C@H]2c2ccc(OC)cc2)cc1,0.0,0.0,0.0002748018262714,2.395141919870268,0.6934939326258782,367.17835828,2.0,4.0,0.0,7.0,0.3636363636363636,55.84,-2.8199999999999994,18.9558767094587,8.711629366220919,4.479522804427358,6.116169340910502,2.055457168794637,-8.4,-8.6,-8.0,-9.0,-9.1,-9.1,-7.4,-8.0,-6.5
2302,CC(C)(C)[C@H](NC(=O)c1ccc(C#N)cn1)C(N)=O,0.08,0.03,0.0001104507963509,2.830164014443877,0.8280487878242936,260.127325752,1.0,4.0,2.0,3.0,0.3846153846153846,108.87,-2.4200000000000004,14.640313630880575,5.48174392776679,3.777273828235717,4.223918439298998,-0.8698971294073763,-7.0,-6.3,-6.5,-6.4,-7.0,-6.8,-6.6,-6.5,-5.6
2303,O=C1[C@H]2[C@H]3C=C[C@H](CC3)[C@H]2C(=O)N1/N=C/c1cc(Br)c(O)c(Br)c1,0.07,0.0,0.0076220591411832,4.652430345231295,0.4232071341412368,451.937116508,1.0,4.0,1.0,2.0,0.3529411764705882,69.97,-1.4699999999999998,16.02313979590381,5.807220277803785,2.365945236018155,3.877079264035725,-1.0585157030895624,-9.7,-9.4,-9.6,-9.3,-8.7,-7.6,-7.8,-8.1,-6.2
2304,COC(=O)C(C)(C)C[NH2+][C@@H]1C[C@H]1c1ccccc1,0.0,0.01,0.0008796715410721,3.978229778680678,0.7982934526355856,248.16450536409,1.0,2.0,1.0,5.0,0.5333333333333333,42.91,-1.35,13.090417626335174,5.105224589522321,2.905641098653694,3.712751219615708,-1.7438795341326596,-6.4,-7.2,-7.3,-6.5,-7.2,-6.9,-6.8,-7.0,-5.3
2305,CC(C)C[C@H]1COCCN1CC(=O)NC(=O)NC(C)(C)C,0.0,0.0,0.0051292953799771,3.0016436693735056,0.8220520198915956,299.220891788,0.0,4.0,2.0,4.0,0.8666666666666667,70.67,-1.14,17.910352467270894,7.750725806243812,7.430958096614142,6.610391955571384,-0.535637039545152,-6.5,-6.7,-7.1,-6.5,-6.8,-6.9,-5.7,-6.0,-5.0
2306,CCC(=O)N1N/C(=C2\C(=O)N(Cc3ccccc3)C(=O)N=C2[O-])C[C@H]1c1ccc2c(c1)OCO2,0.03,0.03,0.0007712040072977,3.607919056284485,0.6885737586767551,461.14665797191,2.0,7.0,1.0,4.0,0.25,123.6,-4.339999999999999,21.502813864413945,8.543782160752444,3.72375996888782,5.403392867669417,-0.9694859811331172,-4.1,-8.4,-9.8,-6.1,-6.3,-5.4,-9.6,-9.9,-8.0
2307,C[C@H]1CCC[C@H](NC(=O)CN2CCN(C(=O)N[C@@H](C)Cn3cncn3)CC2)C1,0.04,0.01,0.0087693994205824,3.398070801885994,0.7438890449933608,391.2695732960001,1.0,6.0,2.0,6.0,0.7894736842105263,95.39,-2.16,20.57108650416171,9.8596577108913,6.185392200318148,7.243709702577498,-1.4775946249669016,-8.4,-8.2,-8.6,-7.8,-8.5,-8.3,-7.5,-7.6,-6.6
2308,COCCn1cc(NC(=O)CSc2nc(C)c(C)c(C)c2C#N)cn1,0.05,0.01,0.0016397853015331,2.572478660925807,0.7634620307418345,359.14159591200007,2.0,7.0,1.0,7.0,0.4117647058823529,92.83,-2.37,18.961389067133684,8.646111418913325,4.809326887651523,6.557691301272112,0.7424198370545783,-7.0,-7.4,-7.3,-6.9,-7.4,-7.9,-6.4,-6.4,-5.8
2309,C[C@H](c1ccc(F)c(F)c1)[S@](=O)Cc1nnnn1C1CC1,0.02,0.01,0.0021799512290806,3.669166153492285,0.8497219460193283,312.085638508,2.0,5.0,0.0,5.0,0.4615384615384615,60.67,-1.7,14.24624082523309,5.5905510926925865,2.9937546564537687,3.792587486298504,-0.6821689351536095,-7.7,-8.4,-7.9,-8.2,-8.5,-8.6,-8.1,-7.8,-7.0
2310,COc1ccc2cc(C[NH+]3CCC[C@H](Cn4ccnn4)C3)ccc2c1,0.03,0.06,0.0050939241057572,4.125746985954804,0.7737429834702969,337.20228784009,3.0,4.0,1.0,5.0,0.4,44.38,-2.3999999999999995,16.0892578125,7.232495896982704,3.8211497725137695,4.654619644576127,-1.481698928644878,-9.3,-7.5,-9.6,-9.4,-10.2,-8.7,-9.3,-8.8,-6.5
2311,CSc1cccc(NC(=O)NCc2ccc(C)cc2)c1,0.0,0.0,0.0001302128510182,1.7050137710999405,0.8328743155867844,286.113984196,2.0,2.0,2.0,4.0,0.1875,41.13,-1.9399999999999995,14.468716495872648,7.006610497137279,4.313246362629187,5.068833044004231,2.88915570576248,-8.1,-8.5,-8.2,-7.5,-8.5,-8.0,-6.9,-7.7,-6.2
2312,C#CCNCC(=O)NC[C@@H](C)CO,0.01,0.0,0.0035584268831659,3.146919963785328,0.3646224593039699,184.121177752,0.0,3.0,3.0,6.0,0.6666666666666666,61.36,-1.05,11.95,7.591445352847464,7.315296803652967,6.978290151271323,-2.3858403755731428,-5.4,-5.7,-5.5,-5.0,-5.5,-5.6,-5.3,-5.4,-4.8
2313,C#CCCCOC(=O)c1ccc2c(c1)NC(=O)CCN2C,0.03,0.03,0.0003739210902934,2.5478360585025737,0.5225657428045897,286.131742436,1.0,4.0,1.0,4.0,0.375,58.64,-2.48,14.919338215533458,6.79840680302751,3.755861039752564,4.829891924816713,-3.015016984656994,-7.4,-7.0,-7.8,-7.6,-8.3,-8.0,-7.1,-7.9,-6.2
2314,[NH3+][C@H]1CCC[C@@H]1CCSc1n[nH]c(=O)n1C1CC1,0.1,0.01,0.0047733150997837,4.144392366915973,0.7760754769547137,269.14305871209,1.0,4.0,2.0,5.0,0.8333333333333334,78.32,-0.75,12.292334289087536,5.089323289285414,2.492191036668176,3.475536843174159,-2.2960091466554844,-6.7,-6.9,-7.1,-7.0,-7.9,-7.0,-6.8,-7.6,-6.4
2315,CCNC(=O)Nc1cc(-c2ccccc2C)nn1C,0.06,0.01,0.0001460231486782,2.080101773713196,0.8884329331164023,258.148061196,2.0,3.0,2.0,3.0,0.2857142857142857,58.95,-2.3,13.139209677934184,5.560840203904342,2.9323935953188904,3.8455287065571273,1.3921775308173914,-7.4,-8.8,-7.6,-7.2,-7.8,-8.0,-7.2,-7.2,-6.0
2316,c1ccc(-c2ccc(NCc3ccc4c(c3)OCO4)nn2)cc1,0.1,0.0,0.0005765069817151,2.007643451903599,0.7994201974831288,305.11642672000005,3.0,5.0,1.0,4.0,0.1111111111111111,56.27,-3.08,13.573828933782886,5.963090181594338,2.940372977663205,3.5192159148557334,2.1396837791544496,-9.7,-9.5,-9.7,-9.4,-10.1,-10.3,-8.6,-10.3,-7.6
2317,O[C@@H](C1CCCCCC1)[C@H]1CCO[C@]2(CCOC2)C1,0.05,0.0,0.0034139930411942,4.289709529908967,0.7826552781030508,268.203844756,0.0,3.0,1.0,2.0,1.0,38.69,-0.12,13.84446029858634,6.10826712502206,3.142306689607262,4.450824300290949,-4.4994928800993526,-8.2,-8.8,-8.4,-8.2,-9.1,-7.9,-7.5,-7.6,-6.2
2318,Cc1c(Cl)ccc2c1NC(=O)[C@@]21[C@@H]2C(=O)N(c3ccc(F)cc3)C(=O)[C@@H]2[C@@H]2CCC[NH+]21,0.02,0.0,0.0058585223582688,5.153218320145793,0.664288269283,440.11717382009,2.0,3.0,2.0,1.0,0.3478260869565217,70.92,-2.769999999999999,18.955946673025224,6.141778306044524,2.129022384567256,3.7555878079652647,-2.807378884033988,-6.6,-4.4,-7.8,-7.7,-1.4,-6.0,-9.0,-7.1,-7.6
2319,CC[NH2+][C@H](Cc1ncnn1CC)[C@@H]1CN(C)CCO1,0.04,0.01,0.0134046584932018,4.499250168008151,0.7280036859691572,268.21318687209,1.0,5.0,1.0,6.0,0.8461538461538461,59.790000000000006,-0.98,14.429552842157404,6.977662646860928,3.7450426322399215,5.299186940927771,-3.8903068827452727,-5.8,-6.1,-5.7,-5.9,-6.1,-6.5,-5.7,-5.6,-5.3
2320,CC(=O)NCCOc1ccc(C)c(C)c1,0.0,0.0,0.0001315405224848,1.6558550700234278,0.7646991456881267,207.125928784,1.0,2.0,1.0,4.0,0.4166666666666667,38.33,-1.5099999999999998,11.564128984432914,5.390423373513117,4.020125327563669,4.1557034114671785,1.4001706553978537,-6.4,-7.0,-6.5,-6.8,-6.8,-7.1,-6.6,-6.4,-5.5
2321,CN[C@]1(C#N)CCC[C@@H](Oc2cc(F)ccc2[N+](=O)[O-])C1,0.05,0.08,0.0013982865057216,3.544591352431277,0.680421062149425,293.117569592,1.0,5.0,1.0,4.0,0.5,88.19,-2.2,15.193837363534334,6.0569444444444445,3.2812440926276003,4.382296609945319,-0.364703365518166,-7.4,-7.6,-6.8,-7.5,-7.8,-7.3,-7.4,-6.0,-6.5
2322,CC[C@H](NC(=O)N1CC[C@H](C)[C@@H]1C)c1cccc([N+](=O)[O-])c1,0.01,0.1,0.0004230355049475,3.2936748836408585,0.6831378073418716,305.173941596,1.0,3.0,1.0,4.0,0.5625,75.48,-2.11,16.263792284507442,6.767072182031114,3.3743781747292987,5.002648015582844,0.5977690384681003,-7.3,-6.9,-8.3,-8.0,-8.2,-7.6,-7.5,-6.6,-6.1
2323,CN(CC[C@@H]1CCC[C@]1(N)C#N)CC[NH+]1CCCC1,0.06,0.01,0.0153794562762645,5.387757860315845,0.7110960549347481,265.23867334809,0.0,3.0,2.0,6.0,0.9333333333333332,57.49,-0.63,14.772348740088203,6.693864511461339,3.9161755770497706,5.204426367484582,-4.339135713333125,-6.4,-6.4,-6.8,-6.3,-6.7,-6.5,-6.4,-6.3,-5.7
2324,Cc1c(Cl)cccc1NC(=O)c1c(F)cccc1Cl,0.0,0.0,0.0011315606035812,1.7447255707434532,0.8556084572902336,297.01234752,2.0,1.0,1.0,2.0,0.0714285714285714,29.1,-1.5799999999999996,13.84252142964087,5.593405094780009,2.881920136833814,4.07509630995551,3.297894370850779,-8.4,-8.7,-8.4,-8.7,-8.8,-8.9,-7.7,-7.2,-6.7
2325,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1,0.0,0.01,0.0016967420142819,2.239853429305164,0.5190956175120376,495.14640652,3.0,7.0,2.0,7.0,0.24,106.20000000000002,-3.599999999999999,23.1563599221169,9.94585232176112,5.397472901936268,6.580278174140643,1.5113130430787174,-10.0,-9.5,-9.9,-10.5,-10.1,-9.8,-9.4,-9.6,-7.2
2326,C[C@H](OC(=O)c1ccoc1)c1nc2ccccc2n1C,0.01,0.01,0.0006875340535962,2.8166925505213225,0.686156230903,270.100442308,3.0,5.0,0.0,3.0,0.2,57.26,-2.56,12.47261697911904,4.845484638620356,2.069702241111876,3.021793698785836,0.8900964432478682,-7.1,-8.3,-7.5,-7.8,-7.8,-7.9,-7.6,-7.0,-6.3
2327,COc1ccc(-c2onc(C(=O)c3ccc([N+](=O)[O-])cc3)c2S(=O)(=O)c2ccccc2)cc1,0.01,0.05,0.0019413679460493,2.343392906440304,0.2245188152919324,464.067821852,4.0,8.0,0.0,7.0,0.0434782608695652,129.61,-4.31,21.90443125911807,8.672922356990245,4.108939336144631,5.756831260132155,2.3209827533244822,-9.3,-6.9,-7.5,-9.1,-8.6,-7.8,-8.5,-8.2,-7.6
2328,CCC1=NN(c2cc(F)c(F)c(F)c2)C(=O)C1,0.01,0.0,0.0015392450666755,2.7528425015729976,0.7335178630225105,242.066697568,1.0,2.0,0.0,2.0,0.2727272727272727,32.67,-1.8500000000000003,11.63001993693029,4.195402912267617,2.020910317838476,2.870154089007517,0.6336504927419799,-7.5,-8.1,-7.5,-8.0,-7.8,-8.0,-7.4,-7.1,-6.3
2329,CC[C@H](O)[C@@]1(C#N)CCC[C@H](C)C1,0.01,0.0,0.0031628076011958,4.182147430309082,0.7108661051940951,181.146664228,0.0,2.0,1.0,2.0,0.9090909090909092,44.02,-0.55,10.530321285140564,4.106267189924549,2.0287868115733554,3.326177907118215,-1.1712210609598164,-6.2,-6.9,-5.8,-6.0,-6.0,-5.5,-5.8,-5.0,-4.4
2330,COC(=O)/C=C/C(=O)Nc1cc(C)cc(C)c1,0.01,0.02,0.000110589995036,2.033736481506107,0.6411313829131782,233.10519334,1.0,3.0,1.0,3.0,0.2307692307692307,55.400000000000006,-2.1,12.967114093959731,5.8410115906164,4.506259014216708,4.455356689392004,1.053345886554745,-6.5,-7.1,-6.8,-7.0,-7.1,-7.6,-6.5,-6.7,-5.9
2331,CCOC(=O)[C@H]1CCCN(C(=O)c2ccco2)C1,0.0,0.0,9.13782503379872e-05,2.4196569584497354,0.7669996624626484,251.115758024,1.0,4.0,0.0,3.0,0.5384615384615384,59.75,-1.7799999999999996,12.671086641279553,5.708071630310678,2.721282236026912,4.018192787905357,0.3977530018216609,-6.7,-6.7,-7.1,-7.0,-7.4,-7.1,-6.6,-6.7,-5.4
2332,CSc1nnc(S[C@H](C(=O)Nc2ccc(C)c(C)c2)C(C)C)s1,0.0,0.0,0.0001418173648625,2.886979107629456,0.7543358261154438,367.084675292,2.0,6.0,1.0,6.0,0.4375,54.88,-1.05,18.29098945799573,8.168232713967686,4.958924907842416,6.495872107027776,1.8849834609740257,-7.5,-6.8,-6.9,-7.3,-7.4,-7.3,-6.9,-6.6,-5.8
2333,CCN(C)S(=O)(=O)NCc1ccc(-n2cccn2)cc1,0.0,0.0,9.277394875595297e-05,2.3145245866002284,0.8690460498535049,294.115046816,2.0,4.0,1.0,6.0,0.3076923076923077,67.23,-1.7000000000000002,14.703769228704129,6.167313394785921,3.440978816654493,4.534137645901401,0.1498397926691487,-6.7,-6.9,-7.4,-7.3,-7.4,-7.7,-7.0,-7.1,-5.6
2334,CCS[C@H]1CC[C@@H](NC(=O)N(C)CCN(C)C2CC[NH+](C)CC2)C1,0.02,0.0,0.0051986824467408,4.615558444853294,0.7115361342174656,357.26825922409,0.0,3.0,2.0,7.0,0.9444444444444444,40.02,-0.46,19.85935618643015,9.876662474703728,6.118192775269844,8.172673250762083,-2.7833352379770644,-7.0,-5.7,-6.6,-6.6,-7.6,-7.0,-5.4,-6.9,-5.4
2335,Cc1csc([C@@H](NC(=O)N2CCOC[C@H]2C2CC2)C2CC2)n1,0.04,0.02,0.0030664114060496,3.5731034071459917,0.9275186314666606,321.1510979760001,1.0,4.0,1.0,4.0,0.75,54.46000000000001,-1.14,14.452131805467632,5.813100822271135,2.9894139651591543,3.818713603724305,-0.269274194448636,-6.7,-6.0,-6.8,-7.7,-7.0,-7.4,-6.8,-6.3,-6.1
2336,O=C(Nc1ccccc1)[C@H]1CCCN(c2ccc3nnc(C(F)(F)F)n3n2)C1,0.05,0.01,0.000548294203949,2.8001610001974058,0.7442204640364963,390.1415938240001,3.0,6.0,1.0,3.0,0.3333333333333333,75.42,-3.17,18.20532312411129,7.098394567929145,3.618902571505066,4.615305956128087,0.8499015828937622,-10.5,-9.5,-9.9,-9.7,-10.2,-7.9,-8.7,-8.3,-7.9
2337,CC(C)C[NH2+]C[C@H]1CCCO[C@H]1[C@H]1CC=CCC1,0.0,0.01,0.0035974984079852,4.740533993866135,0.746876640942665,252.23219100009,0.0,1.0,1.0,5.0,0.875,25.84,-0.34,14.077236748540187,7.298423024403907,4.097390217332549,5.707868266973916,-1.924853169360908,-6.9,-6.7,-7.0,-7.4,-6.9,-7.0,-7.2,-6.1,-5.7
2338,Cc1csc([C@@H](C#N)C(=O)COC(=O)c2cc3c(s2)CC[C@@H](C)C3)n1,0.02,0.01,0.0019939701356701,3.510576270184086,0.7460876405652175,374.075884436,2.0,7.0,0.0,5.0,0.4444444444444444,80.05,-2.04,17.77245377218935,7.460630412484023,3.967320014278708,5.303748364690491,0.4667356264270815,-8.1,-8.3,-7.6,-7.9,-8.4,-8.9,-7.4,-7.6,-6.7
2339,CCC[NH2+][C@H](c1[nH]cc[nH+]1)[C@H]1CCOC2(CCSCC2)C1,0.07,0.01,0.0160151841639186,6.15504187778719,0.8664217446531283,311.20203638818,1.0,2.0,2.0,5.0,0.8125,55.77,-0.5200000000000001,15.378544851255684,7.160823361646724,3.632376033057852,5.243954439952554,-4.1946943001545165,-7.4,-6.2,-6.2,-6.9,-7.1,-7.3,-6.7,-6.5,-5.5
2340,CCc1ccc(NC(=O)Cn2c(=O)n(Cc3ccco3)c(=O)c3sccc32)cc1,0.01,0.0,0.0003936361564082,2.3021577852839687,0.530290640680043,409.109627088,4.0,7.0,1.0,6.0,0.1904761904761904,86.24000000000001,-3.389999999999999,18.94947098714882,7.9233375160947075,3.79067881339792,5.177346702849119,1.4954076569063366,-8.1,-7.7,-8.8,-8.1,-8.0,-8.5,-8.4,-9.0,-6.9
2341,Cc1ccccc1C(=O)Nc1ccc(Oc2ccccc2)cc1,0.01,0.0,0.0009753648754287,1.4652853527671734,0.7329809502089017,303.12592878400005,3.0,2.0,1.0,4.0,0.05,38.33,-3.069999999999999,14.85016445810978,6.793565381256565,3.77136741825816,4.386328833416577,3.874654683248608,-9.3,-10.2,-9.4,-8.9,-10.3,-9.2,-7.8,-9.3,-6.4
2342,Cc1cc(C)nc(-n2nc(C)cc2NC(=O)CN2CCOC[C@H]2C2CC2)n1,0.01,0.0,0.0061499563773409,3.1349751866035342,0.8611792553215825,370.211724072,2.0,7.0,1.0,5.0,0.5789473684210527,85.17,-2.3200000000000003,18.062438437635738,7.360476153183492,4.167304584535459,4.924005458835658,-0.5009009582417004,-5.6,-7.4,-7.5,-8.4,-6.9,-7.9,-7.1,-6.8,-6.6
2343,CC1CC(NC(=O)C2(c3ccc(F)cc3F)CCCC2)C1,0.0,0.02,0.0050904924937335,2.45313884589636,0.9044645936968028,293.159120732,1.0,1.0,1.0,3.0,0.5882352941176471,29.1,-1.45,14.485718476967715,5.392574698974284,2.5600266916578183,3.719777093112401,1.7494585763701789,-8.6,-8.0,-8.0,-9.2,-8.8,-7.7,-8.3,-7.2,-6.0
2344,C[C@@H](/N=C/C1C(=O)N(C(C)(C)C)C(=O)N=C1O)c1ccccc1,0.01,0.01,0.0006180189192958,3.849858532610488,0.8697695584006127,315.158291532,1.0,3.0,1.0,3.0,0.4117647058823529,82.33,-2.5,16.863439697133586,6.318461538461539,3.640832190214906,4.632651962282785,-0.3023635541970781,-8.2,-6.8,-7.4,-8.5,-7.6,-7.7,-7.2,-7.4,-6.0
2345,CC(=O)C[C@@H]1CCCCN1C(=O)NC1CCCCC1,0.0,0.0,0.0007708651731589,2.6420212452131064,0.8535952182233975,266.199428072,0.0,2.0,1.0,3.0,0.8666666666666667,49.41,-1.06,14.35123583728531,6.919857351307934,4.218043060068032,5.226763410999612,0.944878190160144,-7.6,-8.1,-7.5,-8.1,-7.0,-7.2,-6.8,-6.3,-6.5
2346,COC[C@](C)(NC(=O)NCc1cc(=O)[nH]c2ccccc12)c1ccccc1,0.08,0.02,0.0002541727588548,2.8757437180720657,0.6280415004617825,365.173941596,3.0,3.0,3.0,6.0,0.238095238095238,83.22,-3.1199999999999988,18.6645626825988,8.053206412542762,4.351196788964895,5.567021328993,0.6831590245540875,-9.1,-9.3,-8.6,-8.5,-9.3,-9.3,-8.2,-7.7,-7.3
2347,CCc1[nH+]n(C)c2c1NC[C@]1(C)COC[C@H]1N2,0.08,0.0,0.0387479313011099,5.517182549913934,0.7535928257014313,237.17098771209,1.0,4.0,2.0,1.0,0.75,52.36,-1.23,10.89476403136558,3.631588367537293,1.52282889185105,2.327370489610055,-7.547296068734159,-6.2,-5.6,-6.0,-6.2,-6.8,-7.1,-5.8,-5.6,-5.4
2348,O=C([O-])COc1ccccc1/C=N/NC(=O)C1CC1,0.0,0.02,0.0001978855037882,2.532889291855433,0.5607174280727848,261.08808047591,1.0,5.0,1.0,6.0,0.3076923076923077,90.82,-2.37,13.0709026664895,5.991287868463039,4.0945705343909085,4.121660030294723,-1.1460752047467435,-7.1,-7.6,-7.6,-7.4,-8.1,-8.0,-7.0,-6.8,-6.3
2349,COc1c(/C=N\NC(N)=S)c(C[C@@H](C)Cl)c(OC)c2c1OCO2,0.03,0.06,0.0136384980118672,3.5990494372997865,0.3461690972289823,359.07065473599994,1.0,6.0,2.0,6.0,0.4285714285714285,87.33000000000001,-1.93,17.424270887888333,7.560773919248965,3.702701086946388,5.727868386568484,-0.9652590005598,-5.9,-5.4,-5.8,-6.1,-4.9,-6.2,-6.2,-5.2,-5.2
2350,Cc1nn(C)c(C)c1-c1cc(C(=O)N[C@@H]2CC[C@H]([NH+](C)C)C2)n[nH]1,0.13,0.01,0.0087641386638226,4.273062932902558,0.7498610455652385,331.22408590409003,2.0,4.0,3.0,4.0,0.5882352941176471,80.03999999999999,-2.15,16.698858826786914,6.392176549196735,3.080486685032141,4.447585574622259,-2.852422057443013,-8.2,-7.8,-7.8,-7.7,-8.1,-8.2,-6.5,-7.5,-6.0
2351,O=C(NC[C@@H]1CCCO1)Nc1cnn(Cc2ccccc2)c1,0.04,0.0,0.0013364486180861,2.475889623372389,0.8894955940000076,300.15862588,2.0,4.0,2.0,5.0,0.375,68.18,-2.3399999999999994,14.591162283898989,7.085013233574662,4.080219965511144,4.699026267029992,0.7046812647225483,-8.1,-9.0,-9.0,-7.9,-8.7,-8.4,-7.4,-8.3,-6.2
2352,CC[C@H](C)[C@@H]1CCCC[C@H]([NH2+]C)C1,0.0,0.0,0.0048720783897984,4.584945891847543,0.6474656926127462,184.20597625209,0.0,0.0,1.0,3.0,1.0,16.61,-0.04,11.037160493827162,5.6400962305513165,3.300450248357636,4.788511330555729,-5.361810658901925,-6.5,-6.9,-5.8,-6.1,-6.2,-6.0,-6.2,-5.7,-4.6
2353,CCN(C[C@H](C)C#N)C(=O)Nc1cc(F)cc(Br)c1,0.02,0.02,0.0002760303872287,2.889383688652021,0.9179957809610456,327.03825242,1.0,2.0,1.0,4.0,0.3846153846153846,56.13,-1.61,15.447504312823462,7.095708234500187,4.873284443666512,5.768999134472558,1.163600064077977,-6.6,-6.3,-6.4,-6.5,-7.1,-7.3,-6.5,-5.8,-5.7
2354,CC1(C)CCCN(C(=O)NCc2cscn2)CC1,0.02,0.01,0.0038689000204935,2.4939801318742685,0.8952309380571534,267.140533292,1.0,3.0,1.0,2.0,0.6923076923076923,45.23,-1.1,13.334443369432917,5.693390429186626,3.698345344998137,4.217677347670023,-2.372013626753433,-6.7,-6.5,-6.7,-6.8,-6.7,-6.9,-5.9,-7.6,-5.2
2355,C[C@@]1(C(=O)[O-])CCCCCC[C@@H]1O,0.0,0.01,0.002647179590771,3.638553135664623,0.645173322336218,185.11831798391,0.0,3.0,1.0,1.0,0.9,60.36,-0.5700000000000001,10.510450522928398,4.092795761358688,2.213223504496185,3.3090097961701197,-8.919648387200969,-6.1,-6.2,-5.9,-6.2,-6.5,-5.9,-6.1,-5.4,-4.8
2356,Cc1ncsc1CNc1ncnc2c1CCCCC2,0.11,0.01,0.0266460675351642,2.591022844623417,0.87369581486486,274.125217576,2.0,5.0,1.0,3.0,0.5,50.7,-1.4900000000000002,12.539082327374336,5.651337098190456,2.7566431729283103,3.729609533366048,-2.3087582922307046,-7.3,-8.3,-7.8,-7.8,-7.8,-8.8,-7.1,-6.9,-6.2
2357,O=C(NCc1cccnc1)c1cc(-c2ccncc2)nc2ccccc12,0.1,0.02,0.0028601136405757,1.971065853100022,0.6159781620176442,340.132411132,4.0,4.0,1.0,4.0,0.0476190476190476,67.77000000000001,-3.5999999999999988,15.900403000806005,7.106693478885382,3.277501536780276,4.346126550672215,2.2793612597814463,-9.5,-8.8,-9.7,-10.4,-8.8,-11.1,-9.6,-9.0,-8.1
2358,CC(C)C[C@H](CO)Nc1ccc([N+](=O)[O-])cc1Cl,0.01,0.09,0.0004485880891637,2.66311561229589,0.6163490894882597,272.092770084,1.0,4.0,2.0,6.0,0.5,75.39999999999999,-1.3299999999999996,14.729988002399525,6.561848269283942,4.160211456457398,5.36977479333992,1.062355633182898,-6.9,-7.0,-6.3,-6.6,-7.6,-7.2,-6.7,-6.2,-5.5
2359,COc1ccc(N)c(SCc2c(Cl)cc(C)nc2Cl)c1,0.04,0.0,0.0015025957020675,2.491617613573256,0.5066356979828686,328.020389428,2.0,4.0,1.0,4.0,0.2142857142857142,48.14,-1.1,15.291909295219815,6.567771482894616,3.507761841035788,5.021688289407791,2.322833500974584,-7.2,-6.9,-7.3,-7.5,-7.0,-7.6,-6.6,-6.0,-5.6
2360,O=C(Cn1c(=O)c(=O)n(Cc2ccc(Cl)cc2)c2ccccc21)NC1CCCCC1,0.0,0.0,0.0047120445652452,2.161214998748923,0.6371599103856017,425.150619308,3.0,5.0,1.0,5.0,0.3478260869565217,73.1,-2.859999999999999,20.414300994826625,8.877196809817375,4.3340084128449785,6.040725588864219,1.8364983340746728,-8.9,-7.1,-9.8,-9.1,-7.2,-8.5,-7.8,-8.4,-6.7
2361,COc1ccc(Cl)cc1NC(=O)c1cc2ccccc2o1,0.01,0.01,0.0001577027567209,1.7673205435090915,0.782304736384938,301.05057092399994,3.0,3.0,1.0,3.0,0.0625,51.47,-2.4599999999999995,13.519730338314393,5.498948058907307,2.7093074299819704,3.5402045190868643,3.029474282333262,-8.5,-7.8,-8.6,-7.9,-8.8,-8.6,-7.8,-8.2,-6.6
2362,Cc1c(C)c2ccc3c(c2oc1=O)CN(C1CC(C)(C)[NH2+]C(C)(C)C1)CO3,0.04,0.01,0.011428211988794,3.705408290320349,0.7833761353465274,371.23291927209,2.0,4.0,1.0,1.0,0.5909090909090909,59.290000000000006,-1.85,18.51038540046503,6.076810802308642,3.274864480527691,4.166078146534892,-0.3431421120466996,-8.0,-6.2,-7.6,-7.1,-6.8,-4.2,-7.0,-7.0,-6.3
2363,CCC(=O)N[C@@H]1CCCN(C(=O)N[C@H](C)C2CCCCC2)C1,0.0,0.0,0.0016149082074939,2.975376111860632,0.8384394363402912,309.241627232,0.0,2.0,2.0,4.0,0.8823529411764706,61.440000000000005,-1.26,17.099521957668152,8.392914402104823,4.886717005245645,6.523401095800941,0.4006931757179466,-8.1,-8.3,-7.8,-7.9,-8.4,-8.1,-7.3,-7.3,-6.3
2364,NC(=O)[C@@H]1CCC[C@H]1NC(=O)Nc1cnn(-c2ccccc2F)c1,0.15,0.02,0.0002160374526432,3.0863163060000485,0.7956294034110573,331.144453036,2.0,4.0,3.0,4.0,0.3125,102.04,-2.899999999999999,15.975358407825944,6.692783928587729,3.368495539968024,4.454984250221931,-0.3379166870860767,-9.3,-9.5,-9.7,-8.6,-9.8,-9.9,-7.6,-8.7,-6.9
